"x" "y"
"Villageois_K2.28" -3266.25143199731 197.526067340762
"Villageois_K2.32" -2432.01267060218 -1456.36159040743
"Villageois_K3.20" -2139.08971284752 -3153.14018323825
"Villageois_K3.21" -1906.82977286848 -2347.83417498834
"Villageois_K3.3" -594.496419605587 -2321.73402840579
"Villageois_K3.31" -2374.55317466699 -1718.37956411552
"Villageois_K3.35" -2202.89416683244 -2252.91049369953
"Villageois_K4.15" -943.169807608677 -2958.32326680503
"Villageois_L1.35" 643.900406940378 -319.89132856734
"Villageois_L2.42" 1183.15951372253 -758.852826982084
"Villageois_L3.47" 925.844134433178 -2391.36330947427
"Villageois_L4.17" 1470.81197570221 -1385.573579679
"Villageois_L4.26" 1310.45875524946 -808.619355715669
"Villageois_L4.5" 521.81551208016 -586.120585430873
"Villageois_L7.26" 328.24001046495 -1874.55167790617
"Villageoise_14.16" 557.633299071789 -36.8879051174513
"Villageoise_14.17" 624.632581699704 -244.181674205208
"Villageoise_39.12" 78.5966499431865 -1348.06171074168
"Villageoise_J4.32" 301.802655031058 984.71262039263
"Villageoise_K2.25.1" -2660.26931457773 -1739.78942189251
"Villageoises_17.22" 104.297864451898 -401.013522253243
"Villageoises_20.13" -182.08259775717 -1240.12410912571
"Villageoises_20.3" -181.585489534474 -919.574848644669
"Villageoises_J11.34" 463.241013827157 299.896703966868
"Villageoises_J11.46" 236.912591166351 327.973808095763
"Villageoises_J7.32" 502.500654102376 -49.4525630010294
"Villageoises_K1.22" -2396.37358383022 -2038.67394318176
"Vilnya" -206.14727855597 -2372.17000863754
"Viskön" -863.625455202794 904.932021559808
"Vlana" -1487.53095075034 -425.730923580484
"Voleur_19.5.1" -2214.58709772126 -603.802052598851
"Voleur_20.24.1" -100.336677990123 -1416.85773539611
"Voleur_20.24.2" -89.0847908504829 -1375.80248969988
"Voleur_J5.24.1" -832.011258385094 1147.22411721018
"Voleur_J5.24.2" -908.083712172755 863.791759060137
"Voleur_J5.24.3" -965.378871613649 872.088472014128
"Voleur_J5.24.4" -816.855327617001 847.129769266951
"Voleur_J5.24.5" -866.457430510725 855.499995259831
"Voleurs_34.13" -2875.62157800887 -1138.55248318436
"Voleurs_K2.15" -2544.88362253963 -1429.04282940533
"Volsung de Nichor" -843.51706185174 -590.560386704412
"Voriaz" -2259.93064621923 -728.676684170752
"Votiak" -493.112506402656 -450.158642492737
"Voyante_K2.20" -2425.98075229449 -1302.3149208448
"Vylnia" -537.790342174329 -2048.33438939824
"Walkyrie_K3.7" -2253.37907057452 -2351.37668262759
"Walkyries_K1.3" -2330.98743945044 -2087.86460770626
"Walkyries_K2.5" -2377.45239832552 -2137.82866802744
"Walkyries_K3.7" -2452.51543768564 -1986.37242171713
"Wargan" -1202.09248534873 -186.76231741212
"Woniaz d'Ourbek" -2115.76217650017 -610.302657324831
"Wor-le-magnifique" -301.713133362265 -480.299567850709
"Wulf" -478.468494937712 125.503689398732
"Xargos" -1135.71027464984 -611.607121454164
"Xia" -912.453670074869 -2099.37165558946
"Xinjin_10.27" 1373.34950461326 -170.68312064317
"Xinjins_10.26.1" 1387.54722497481 16.2116492723112
"Xinjins_10.26.2" -1988.49923118836 82.8952785649103
"Xinjins_11.45" -539.902003254476 -1605.64013666947
"Xinjins_21.14" -213.695246968096 -2009.77462770131
"Yarilo" -1506.06125672855 -461.510142096927
"Yasmina" 13.2019211820839 -904.557800612166
"Yénhäa_36.33" -1885.39904625463 -1264.83936179598
"Yénhäas_36.10" -1745.67143417301 -486.60163908726
"Yénhäas_36.14" -1512.46825204669 -775.486443639324
"Yénhäas_36.18" -2201.80422848995 -52.8012810957225
"Yénhäas_36.21" -2009.38958913391 -936.359682467883
"Yénhäas_36.26" -2011.11965632821 580.445588610867
"Yénhäas_36.31" -1566.02965296696 -943.035189077999
"Yngvi l'anachorète" -2276.37602360617 517.448535614189
"Yrettarg" 252.222049362676 -1520.39736212274
"Yvön" -394.816262164316 540.947720868397
"Zajkar" -1380.84369140052 -852.292097742002
"Zarkaj" -947.309196282849 -1074.41817502629
"Zaya" 657.154208076683 -1171.61017416024
"Zim" -1447.84454581657 -714.736330558089
"Zorn" 462.471442177526 -412.570230668784
